pathway_id	gene_id
mmu04630	mmu:16155
mmu04630	mmu:16156
mmu04630	mmu:16157
mmu04630	mmu:16158
mmu04630	mmu:16159
mmu04630	mmu:16160
mmu04630	mmu:16161
mmu04630	mmu:16162
mmu04630	mmu:16163
mmu04630	mmu:16164
mmu04630	mmu:16165
mmu04630	mmu:16168
mmu04630	mmu:16169
mmu04630	mmu:16183
mmu04630	mmu:16184
mmu04630	mmu:16185
mmu04630	mmu:16186
mmu04630	mmu:16187
mmu04630	mmu:16188
mmu04630	mmu:16189
mmu04630	mmu:16190
mmu04630	mmu:16191
mmu04630	mmu:16192
mmu04630	mmu:16193
mmu04630	mmu:16194
mmu04630	mmu:16195
mmu04630	mmu:16196
mmu04630	mmu:16197
mmu04630	mmu:16198
mmu04630	mmu:16199
mmu04630	mmu:16391
mmu04630	mmu:16451
mmu04630	mmu:16452
mmu04630	mmu:16453
mmu04630	mmu:16846
mmu04630	mmu:16847
mmu04630	mmu:16878
mmu04630	mmu:16880
mmu04630	mmu:17210
mmu04630	mmu:17344
mmu04630	mmu:17480
mmu04630	mmu:17869
mmu04630	mmu:18413
mmu04630	mmu:18414
mmu04630	mmu:18590
mmu04630	mmu:18591
mmu04630	mmu:18595
mmu04630	mmu:18596
mmu04630	mmu:18706
mmu04630	mmu:18707
mmu04630	mmu:18708
mmu04630	mmu:18709
mmu04630	mmu:18710
mmu04630	mmu:18712
mmu04630	mmu:19109
mmu04630	mmu:19111
mmu04630	mmu:19116
mmu04630	mmu:192157
mmu04630	mmu:19247
mmu04630	mmu:19255
mmu04630	mmu:20662
mmu04630	mmu:20663
mmu04630	mmu:20844
mmu04630	mmu:20846
mmu04630	mmu:20847
mmu04630	mmu:20848
mmu04630	mmu:20849
mmu04630	mmu:20850
mmu04630	mmu:20851
mmu04630	mmu:20852
mmu04630	mmu:209590
mmu04630	mmu:213043
mmu04630	mmu:213208
mmu04630	mmu:216233
mmu04630	mmu:21832
mmu04630	mmu:218624
mmu04630	mmu:229615
mmu04630	mmu:230396
mmu04630	mmu:230398
mmu04630	mmu:230405
mmu04630	mmu:230828
mmu04630	mmu:237310
mmu04630	mmu:237313
mmu04630	mmu:23797
mmu04630	mmu:242517
mmu04630	mmu:242519
mmu04630	mmu:242700
mmu04630	mmu:244218
mmu04630	mmu:246779
mmu04630	mmu:28078
mmu04630	mmu:328572
mmu04630	mmu:329244
mmu04630	mmu:330496
mmu04630	mmu:338374
mmu04630	mmu:387510
mmu04630	mmu:404549
mmu04630	mmu:50929
mmu04630	mmu:50931
mmu04630	mmu:53603
mmu04630	mmu:54607
mmu04630	mmu:54721
mmu04630	mmu:56324
mmu04630	mmu:56468
mmu04630	mmu:56469
mmu04630	mmu:56708
mmu04630	mmu:56717
mmu04630	mmu:57914
mmu04630	mmu:58181
mmu04630	mmu:59004
mmu04630	mmu:60504
mmu04630	mmu:60505
mmu04630	mmu:67296
mmu04630	mmu:71724
mmu04630	mmu:71872
mmu04630	mmu:74769
mmu04630	mmu:76399
mmu04630	mmu:83430
mmu04630	mmu:93672
mmu04640	mmu:100042555
mmu04640	mmu:100504404
mmu04640	mmu:109700
mmu04640	mmu:12475
mmu04640	mmu:12478
mmu04640	mmu:12479
mmu04640	mmu:12480
mmu04640	mmu:12481
mmu04640	mmu:12482
mmu04640	mmu:12483
mmu04640	mmu:12484
mmu04640	mmu:12489
mmu04640	mmu:12490
mmu04640	mmu:12491
mmu04640	mmu:12493
mmu04640	mmu:12494
mmu04640	mmu:12500
mmu04640	mmu:12501
mmu04640	mmu:12502
mmu04640	mmu:12504
mmu04640	mmu:12505
mmu04640	mmu:12507
mmu04640	mmu:12509
mmu04640	mmu:12516
mmu04640	mmu:12525
mmu04640	mmu:12526
mmu04640	mmu:12527
mmu04640	mmu:12902
mmu04640	mmu:12946
mmu04640	mmu:12977
mmu04640	mmu:12978
mmu04640	mmu:12981
mmu04640	mmu:12982
mmu04640	mmu:12985
mmu04640	mmu:12986
mmu04640	mmu:13136
mmu04640	mmu:13137
mmu04640	mmu:13856
mmu04640	mmu:13857
mmu04640	mmu:14128
mmu04640	mmu:14129
mmu04640	mmu:14255
mmu04640	mmu:14256
mmu04640	mmu:14723
mmu04640	mmu:14724
mmu04640	mmu:14729
mmu04640	mmu:14934
mmu04640	mmu:14960
mmu04640	mmu:14961
mmu04640	mmu:14969
mmu04640	mmu:14998
mmu04640	mmu:14999
mmu04640	mmu:15000
mmu04640	mmu:15001
mmu04640	mmu:15002
mmu04640	mmu:16156
mmu04640	mmu:16157
mmu04640	mmu:16158
mmu04640	mmu:16175
mmu04640	mmu:16176
mmu04640	mmu:16177
mmu04640	mmu:16178
mmu04640	mmu:16184
mmu04640	mmu:16187
mmu04640	mmu:16188
mmu04640	mmu:16189
mmu04640	mmu:16190
mmu04640	mmu:16191
mmu04640	mmu:16192
mmu04640	mmu:16193
mmu04640	mmu:16194
mmu04640	mmu:16196
mmu04640	mmu:16197
mmu04640	mmu:16199
mmu04640	mmu:16398
mmu04640	mmu:16399
mmu04640	mmu:16400
mmu04640	mmu:16401
mmu04640	mmu:16402
mmu04640	mmu:16403
mmu04640	mmu:16409
mmu04640	mmu:16416
mmu04640	mmu:16590
mmu04640	mmu:16790
mmu04640	mmu:17311
mmu04640	mmu:17380
mmu04640	mmu:21673
mmu04640	mmu:21832
mmu04640	mmu:21926
mmu04640	mmu:22042
mmu04640	mmu:233274
mmu04640	mmu:333883
mmu04640	mmu:381091
mmu04640	mmu:54368
mmu04650	mmu:109880
mmu04650	mmu:110157
mmu04650	mmu:11836
mmu04650	mmu:12122
mmu04650	mmu:12367
mmu04650	mmu:12503
mmu04650	mmu:12506
mmu04650	mmu:12981
mmu04650	mmu:14102
mmu04650	mmu:14103
mmu04650	mmu:14127
mmu04650	mmu:14360
mmu04650	mmu:14784
mmu04650	mmu:14939
mmu04650	mmu:14964
mmu04650	mmu:14972
mmu04650	mmu:15040
mmu04650	mmu:15101
mmu04650	mmu:15170
mmu04650	mmu:15461
mmu04650	mmu:15894
mmu04650	mmu:15896
mmu04650	mmu:15962
mmu04650	mmu:15964
mmu04650	mmu:15965
mmu04650	mmu:15967
mmu04650	mmu:15968
mmu04650	mmu:15969
mmu04650	mmu:15970
mmu04650	mmu:15972
mmu04650	mmu:15974
mmu04650	mmu:15975
mmu04650	mmu:15976
mmu04650	mmu:15977
mmu04650	mmu:15978
mmu04650	mmu:15979
mmu04650	mmu:15980
mmu04650	mmu:16408
mmu04650	mmu:16414
mmu04650	mmu:16415
mmu04650	mmu:16627
mmu04650	mmu:16634
mmu04650	mmu:16635
mmu04650	mmu:16638
mmu04650	mmu:16639
mmu04650	mmu:16640
mmu04650	mmu:16641
mmu04650	mmu:16642
mmu04650	mmu:16643
mmu04650	mmu:16653
mmu04650	mmu:16797
mmu04650	mmu:16818
mmu04650	mmu:16822
mmu04650	mmu:17059
mmu04650	mmu:170758
mmu04650	mmu:17086
mmu04650	mmu:18018
mmu04650	mmu:18019
mmu04650	mmu:18106
mmu04650	mmu:18176
mmu04650	mmu:18479
mmu04650	mmu:18646
mmu04650	mmu:18706
mmu04650	mmu:18707
mmu04650	mmu:18708
mmu04650	mmu:18709
mmu04650	mmu:18710
mmu04650	mmu:18750
mmu04650	mmu:18751
mmu04650	mmu:18752
mmu04650	mmu:18803
mmu04650	mmu:19055
mmu04650	mmu:19056
mmu04650	mmu:19057
mmu04650	mmu:19058
mmu04650	mmu:19059
mmu04650	mmu:19229
mmu04650	mmu:19247
mmu04650	mmu:19353
mmu04650	mmu:19354
mmu04650	mmu:19368
mmu04650	mmu:19369
mmu04650	mmu:19370
mmu04650	mmu:20400
mmu04650	mmu:20416
mmu04650	mmu:20418
mmu04650	mmu:20662
mmu04650	mmu:20663
mmu04650	mmu:20963
mmu04650	mmu:216148
mmu04650	mmu:21926
mmu04650	mmu:21933
mmu04650	mmu:22035
mmu04650	mmu:22177
mmu04650	mmu:22324
mmu04650	mmu:22325
mmu04650	mmu:22637
mmu04650	mmu:230396
mmu04650	mmu:230398
mmu04650	mmu:234779
mmu04650	mmu:23900
mmu04650	mmu:24055
mmu04650	mmu:242517
mmu04650	mmu:242519
mmu04650	mmu:246256
mmu04650	mmu:26395
mmu04650	mmu:26396
mmu04650	mmu:26413
mmu04650	mmu:26417
mmu04650	mmu:26904
mmu04650	mmu:27007
mmu04650	mmu:271849
mmu04650	mmu:379043
mmu04650	mmu:404549
mmu04650	mmu:545378
mmu04650	mmu:56554
mmu04650	mmu:56743
mmu04650	mmu:57257
mmu04650	mmu:74769
mmu04650	mmu:77777
mmu04657	mmu:103213
mmu04657	mmu:110809
mmu04657	mmu:116746
mmu04657	mmu:12367
mmu04657	mmu:12370
mmu04657	mmu:12608
mmu04657	mmu:12675
mmu04657	mmu:12981
mmu04657	mmu:12985
mmu04657	mmu:140806
mmu04657	mmu:14082
mmu04657	mmu:14281
mmu04657	mmu:14282
mmu04657	mmu:14283
mmu04657	mmu:14825
mmu04657	mmu:15516
mmu04657	mmu:15519
mmu04657	mmu:15568
mmu04657	mmu:15945
mmu04657	mmu:15978
mmu04657	mmu:16150
mmu04657	mmu:16151
mmu04657	mmu:16163
mmu04657	mmu:16171
mmu04657	mmu:16172
mmu04657	mmu:16176
mmu04657	mmu:16189
mmu04657	mmu:16191
mmu04657	mmu:16193
mmu04657	mmu:16476
mmu04657	mmu:16478
mmu04657	mmu:16819
mmu04657	mmu:171095
mmu04657	mmu:17386
mmu04657	mmu:17392
mmu04657	mmu:17395
mmu04657	mmu:17833
mmu04657	mmu:18033
mmu04657	mmu:18035
mmu04657	mmu:19094
mmu04657	mmu:19225
mmu04657	mmu:19697
mmu04657	mmu:20201
mmu04657	mmu:20202
mmu04657	mmu:20292
mmu04657	mmu:20293
mmu04657	mmu:20295
mmu04657	mmu:20296
mmu04657	mmu:20297
mmu04657	mmu:20306
mmu04657	mmu:20310
mmu04657	mmu:20311
mmu04657	mmu:21926
mmu04657	mmu:21929
mmu04657	mmu:22027
mmu04657	mmu:22030
mmu04657	mmu:22031
mmu04657	mmu:22032
mmu04657	mmu:22033
mmu04657	mmu:22034
mmu04657	mmu:225724
mmu04657	mmu:234836
mmu04657	mmu:239114
mmu04657	mmu:23939
mmu04657	mmu:257630
mmu04657	mmu:26409
mmu04657	mmu:26413
mmu04657	mmu:26414
mmu04657	mmu:26415
mmu04657	mmu:26416
mmu04657	mmu:26417
mmu04657	mmu:26419
mmu04657	mmu:26420
mmu04657	mmu:27358
mmu04657	mmu:29857
mmu04657	mmu:30940
mmu04657	mmu:330122
mmu04657	mmu:332110
mmu04657	mmu:50772
mmu04657	mmu:50905
mmu04657	mmu:56069
mmu04657	mmu:56480
mmu04657	mmu:56489
mmu04657	mmu:56519
mmu04657	mmu:56637
mmu04657	mmu:57890
mmu04657	mmu:59008
mmu04657	mmu:66724
mmu04657	mmu:68652
mmu04657	mmu:71609
mmu04657	mmu:74180
mmu04657	mmu:83995
mmu04657	mmu:83996
mmu04658	mmu:100504404
mmu04658	mmu:103806
mmu04658	mmu:12399
mmu04658	mmu:12500
mmu04658	mmu:12501
mmu04658	mmu:12502
mmu04658	mmu:12503
mmu04658	mmu:12504
mmu04658	mmu:12675
mmu04658	mmu:13388
mmu04658	mmu:13389
mmu04658	mmu:14281
mmu04658	mmu:14462
mmu04658	mmu:14960
mmu04658	mmu:14961
mmu04658	mmu:14969
mmu04658	mmu:14998
mmu04658	mmu:14999
mmu04658	mmu:15000
mmu04658	mmu:15001
mmu04658	mmu:15002
mmu04658	mmu:15978
mmu04658	mmu:15979
mmu04658	mmu:15980
mmu04658	mmu:16150
mmu04658	mmu:16151
mmu04658	mmu:16159
mmu04658	mmu:16160
mmu04658	mmu:16161
mmu04658	mmu:16162
mmu04658	mmu:16163
mmu04658	mmu:16183
mmu04658	mmu:16184
mmu04658	mmu:16185
mmu04658	mmu:16186
mmu04658	mmu:16189
mmu04658	mmu:16190
mmu04658	mmu:16191
mmu04658	mmu:16449
mmu04658	mmu:16450
mmu04658	mmu:16451
mmu04658	mmu:16452
mmu04658	mmu:16453
mmu04658	mmu:16476
mmu04658	mmu:16797
mmu04658	mmu:16818
mmu04658	mmu:17132
mmu04658	mmu:18018
mmu04658	mmu:18019
mmu04658	mmu:18021
mmu04658	mmu:18033
mmu04658	mmu:18035
mmu04658	mmu:18036
mmu04658	mmu:18037
mmu04658	mmu:18128
mmu04658	mmu:18129
mmu04658	mmu:18131
mmu04658	mmu:18761
mmu04658	mmu:18803
mmu04658	mmu:19055
mmu04658	mmu:19056
mmu04658	mmu:19057
mmu04658	mmu:19058
mmu04658	mmu:19059
mmu04658	mmu:19094
mmu04658	mmu:19664
mmu04658	mmu:19668
mmu04658	mmu:19697
mmu04658	mmu:20846
mmu04658	mmu:20849
mmu04658	mmu:20850
mmu04658	mmu:20851
mmu04658	mmu:20852
mmu04658	mmu:22637
mmu04658	mmu:26413
mmu04658	mmu:26414
mmu04658	mmu:26415
mmu04658	mmu:26416
mmu04658	mmu:26417
mmu04658	mmu:26419
mmu04658	mmu:26420
mmu04658	mmu:270118
mmu04658	mmu:29857
mmu04658	mmu:381091
mmu04658	mmu:433586
mmu04658	mmu:54485
mmu04658	mmu:54721
mmu04658	mmu:57765
mmu04659	mmu:100504404
mmu04659	mmu:11622
mmu04659	mmu:116849
mmu04659	mmu:12394
mmu04659	mmu:12500
mmu04659	mmu:12501
mmu04659	mmu:12502
mmu04659	mmu:12503
mmu04659	mmu:12504
mmu04659	mmu:12675
mmu04659	mmu:14281
mmu04659	mmu:14462
mmu04659	mmu:14960
mmu04659	mmu:14961
mmu04659	mmu:14969
mmu04659	mmu:14998
mmu04659	mmu:14999
mmu04659	mmu:15000
mmu04659	mmu:15001
mmu04659	mmu:15002
mmu04659	mmu:15251
mmu04659	mmu:15516
mmu04659	mmu:15519
mmu04659	mmu:15978
mmu04659	mmu:15979
mmu04659	mmu:15980
mmu04659	mmu:16150
mmu04659	mmu:16151
mmu04659	mmu:16161
mmu04659	mmu:16171
mmu04659	mmu:16176
mmu04659	mmu:16177
mmu04659	mmu:16180
mmu04659	mmu:16183
mmu04659	mmu:16184
mmu04659	mmu:16185
mmu04659	mmu:16186
mmu04659	mmu:16189
mmu04659	mmu:16190
mmu04659	mmu:16193
mmu04659	mmu:16194
mmu04659	mmu:16195
mmu04659	mmu:16364
mmu04659	mmu:16451
mmu04659	mmu:16452
mmu04659	mmu:16453
mmu04659	mmu:16476
mmu04659	mmu:16797
mmu04659	mmu:16818
mmu04659	mmu:17126
mmu04659	mmu:17127
mmu04659	mmu:17128
mmu04659	mmu:18018
mmu04659	mmu:18019
mmu04659	mmu:18021
mmu04659	mmu:18033
mmu04659	mmu:18035
mmu04659	mmu:18036
mmu04659	mmu:18037
mmu04659	mmu:18761
mmu04659	mmu:18803
mmu04659	mmu:19055
mmu04659	mmu:19056
mmu04659	mmu:19057
mmu04659	mmu:19058
mmu04659	mmu:19059
mmu04659	mmu:19094
mmu04659	mmu:19401
mmu04659	mmu:19697
mmu04659	mmu:19883
mmu04659	mmu:19885
mmu04659	mmu:20181
mmu04659	mmu:20182
mmu04659	mmu:20183
mmu04659	mmu:20371
mmu04659	mmu:20846
mmu04659	mmu:20848
mmu04659	mmu:20850
mmu04659	mmu:20851
mmu04659	mmu:20852
mmu04659	mmu:209590
mmu04659	mmu:21803
mmu04659	mmu:21812
mmu04659	mmu:21813
mmu04659	mmu:22637
mmu04659	mmu:246779
mmu04659	mmu:257630
mmu04659	mmu:26413
mmu04659	mmu:26414
mmu04659	mmu:26415
mmu04659	mmu:26416
mmu04659	mmu:26417
mmu04659	mmu:26419
mmu04659	mmu:26420
mmu04659	mmu:29857
mmu04659	mmu:381091
mmu04659	mmu:50498
mmu04659	mmu:50929
mmu04659	mmu:50931
mmu04659	mmu:54721
mmu04659	mmu:56717
mmu04659	mmu:57765
mmu04659	mmu:60504
mmu04659	mmu:60505
mmu04659	mmu:83430
mmu04660	mmu:100039815
mmu04660	mmu:100039830
mmu04660	mmu:108723
mmu04660	mmu:110157
mmu04660	mmu:11651
mmu04660	mmu:11652
mmu04660	mmu:11848
mmu04660	mmu:12042
mmu04660	mmu:12477
mmu04660	mmu:12487
mmu04660	mmu:12500
mmu04660	mmu:12501
mmu04660	mmu:12502
mmu04660	mmu:12503
mmu04660	mmu:12504
mmu04660	mmu:12525
mmu04660	mmu:12526
mmu04660	mmu:12540
mmu04660	mmu:12567
mmu04660	mmu:12675
mmu04660	mmu:12981
mmu04660	mmu:13383
mmu04660	mmu:14281
mmu04660	mmu:14360
mmu04660	mmu:14784
mmu04660	mmu:15170
mmu04660	mmu:15461
mmu04660	mmu:15978
mmu04660	mmu:16150
mmu04660	mmu:16151
mmu04660	mmu:16153
mmu04660	mmu:16183
mmu04660	mmu:16189
mmu04660	mmu:16191
mmu04660	mmu:16428
mmu04660	mmu:16476
mmu04660	mmu:16653
mmu04660	mmu:16797
mmu04660	mmu:16818
mmu04660	mmu:16822
mmu04660	mmu:17444
mmu04660	mmu:17973
mmu04660	mmu:17974
mmu04660	mmu:18018
mmu04660	mmu:18019
mmu04660	mmu:18021
mmu04660	mmu:18033
mmu04660	mmu:18035
mmu04660	mmu:18036
mmu04660	mmu:18037
mmu04660	mmu:18176
mmu04660	mmu:18479
mmu04660	mmu:18481
mmu04660	mmu:18566
mmu04660	mmu:18607
mmu04660	mmu:18706
mmu04660	mmu:18707
mmu04660	mmu:18708
mmu04660	mmu:18709
mmu04660	mmu:18710
mmu04660	mmu:18761
mmu04660	mmu:18803
mmu04660	mmu:19052
mmu04660	mmu:19053
mmu04660	mmu:19054
mmu04660	mmu:19055
mmu04660	mmu:19056
mmu04660	mmu:19057
mmu04660	mmu:19058
mmu04660	mmu:19059
mmu04660	mmu:19094
mmu04660	mmu:19247
mmu04660	mmu:19264
mmu04660	mmu:19419
mmu04660	mmu:19697
mmu04660	mmu:20662
mmu04660	mmu:20663
mmu04660	mmu:208650
mmu04660	mmu:214230
mmu04660	mmu:21682
mmu04660	mmu:21770
mmu04660	mmu:21926
mmu04660	mmu:21947
mmu04660	mmu:22324
mmu04660	mmu:22325
mmu04660	mmu:224105
mmu04660	mmu:225849
mmu04660	mmu:22637
mmu04660	mmu:226849
mmu04660	mmu:235542
mmu04660	mmu:23797
mmu04660	mmu:240354
mmu04660	mmu:241656
mmu04660	mmu:26395
mmu04660	mmu:26396
mmu04660	mmu:26400
mmu04660	mmu:26409
mmu04660	mmu:26410
mmu04660	mmu:26413
mmu04660	mmu:26414
mmu04660	mmu:26415
mmu04660	mmu:26416
mmu04660	mmu:26417
mmu04660	mmu:26419
mmu04660	mmu:26420
mmu04660	mmu:26931
mmu04660	mmu:26932
mmu04660	mmu:269643
mmu04660	mmu:29857
mmu04660	mmu:51792
mmu04660	mmu:52432
mmu04660	mmu:53859
mmu04660	mmu:54167
mmu04660	mmu:56637
mmu04660	mmu:57257
mmu04660	mmu:59032
mmu04660	mmu:67653
mmu04660	mmu:70584
mmu04660	mmu:71978
mmu04660	mmu:72930
mmu04660	mmu:73699
mmu04660	mmu:74769
mmu04662	mmu:100038909
mmu04662	mmu:100041146
mmu04662	mmu:108723
mmu04662	mmu:110157
mmu04662	mmu:11651
mmu04662	mmu:11652
mmu04662	mmu:12042
mmu04662	mmu:12143
mmu04662	mmu:12229
mmu04662	mmu:12478
mmu04662	mmu:12483
mmu04662	mmu:12517
mmu04662	mmu:12518
mmu04662	mmu:12520
mmu04662	mmu:12675
mmu04662	mmu:12902
mmu04662	mmu:14130
mmu04662	mmu:14281
mmu04662	mmu:14727
mmu04662	mmu:14728
mmu04662	mmu:14784
mmu04662	mmu:15170
mmu04662	mmu:15461
mmu04662	mmu:15985
mmu04662	mmu:16150
mmu04662	mmu:16151
mmu04662	mmu:16331
mmu04662	mmu:16332
mmu04662	mmu:16476
mmu04662	mmu:16653
mmu04662	mmu:17060
mmu04662	mmu:170758
mmu04662	mmu:17096
mmu04662	mmu:18018
mmu04662	mmu:18019
mmu04662	mmu:18021
mmu04662	mmu:18033
mmu04662	mmu:18035
mmu04662	mmu:18036
mmu04662	mmu:18037
mmu04662	mmu:18176
mmu04662	mmu:18706
mmu04662	mmu:18707
mmu04662	mmu:18708
mmu04662	mmu:18709
mmu04662	mmu:18710
mmu04662	mmu:18722
mmu04662	mmu:18724
mmu04662	mmu:18725
mmu04662	mmu:18726
mmu04662	mmu:18727
mmu04662	mmu:18729
mmu04662	mmu:18730
mmu04662	mmu:18733
mmu04662	mmu:18751
mmu04662	mmu:19055
mmu04662	mmu:19056
mmu04662	mmu:19057
mmu04662	mmu:19058
mmu04662	mmu:19059
mmu04662	mmu:19353
mmu04662	mmu:19354
mmu04662	mmu:19697
mmu04662	mmu:20662
mmu04662	mmu:20663
mmu04662	mmu:20963
mmu04662	mmu:22324
mmu04662	mmu:22325
mmu04662	mmu:232801
mmu04662	mmu:234779
mmu04662	mmu:23797
mmu04662	mmu:240168
mmu04662	mmu:240354
mmu04662	mmu:242248
mmu04662	mmu:26377
mmu04662	mmu:26395
mmu04662	mmu:26396
mmu04662	mmu:26413
mmu04662	mmu:26417
mmu04662	mmu:56637
mmu04662	mmu:57257
mmu04662	mmu:68713
mmu04662	mmu:74769
mmu04662	mmu:83490
mmu04664	mmu:110157
mmu04664	mmu:11651
mmu04664	mmu:11652
mmu04664	mmu:11689
mmu04664	mmu:11690
mmu04664	mmu:12229
mmu04664	mmu:12981
mmu04664	mmu:14125
mmu04664	mmu:14126
mmu04664	mmu:14127
mmu04664	mmu:14360
mmu04664	mmu:14389
mmu04664	mmu:14784
mmu04664	mmu:15461
mmu04664	mmu:16163
mmu04664	mmu:16187
mmu04664	mmu:16189
mmu04664	mmu:16191
mmu04664	mmu:16331
mmu04664	mmu:16653
mmu04664	mmu:16797
mmu04664	mmu:16822
mmu04664	mmu:170758
mmu04664	mmu:17096
mmu04664	mmu:18176
mmu04664	mmu:18607
mmu04664	mmu:18706
mmu04664	mmu:18707
mmu04664	mmu:18708
mmu04664	mmu:18709
mmu04664	mmu:18710
mmu04664	mmu:18750
mmu04664	mmu:18783
mmu04664	mmu:18803
mmu04664	mmu:19094
mmu04664	mmu:19353
mmu04664	mmu:19354
mmu04664	mmu:20662
mmu04664	mmu:20663
mmu04664	mmu:20963
mmu04664	mmu:211429
mmu04664	mmu:21926
mmu04664	mmu:22324
mmu04664	mmu:22325
mmu04664	mmu:232889
mmu04664	mmu:234779
mmu04664	mmu:23797
mmu04664	mmu:26395
mmu04664	mmu:26396
mmu04664	mmu:26397
mmu04664	mmu:26398
mmu04664	mmu:26399
mmu04664	mmu:26400
mmu04664	mmu:26413
mmu04664	mmu:26414
mmu04664	mmu:26415
mmu04664	mmu:26416
mmu04664	mmu:26417
mmu04664	mmu:26419
mmu04664	mmu:26420
mmu04664	mmu:271844
mmu04664	mmu:29857
mmu04664	mmu:329502
mmu04664	mmu:57257
mmu04664	mmu:74769
mmu04664	mmu:78390
mmu04666	mmu:110157
mmu04666	mmu:11651
mmu04666	mmu:11652
mmu04666	mmu:11845
mmu04666	mmu:11867
mmu04666	mmu:12540
mmu04666	mmu:12631
mmu04666	mmu:12632
mmu04666	mmu:12928
mmu04666	mmu:12929
mmu04666	mmu:13196
mmu04666	mmu:13430
mmu04666	mmu:14129
mmu04666	mmu:14130
mmu04666	mmu:14131
mmu04666	mmu:14389
mmu04666	mmu:15162
mmu04666	mmu:16331
mmu04666	mmu:16332
mmu04666	mmu:16797
mmu04666	mmu:16885
mmu04666	mmu:16886
mmu04666	mmu:17096
mmu04666	mmu:17118
mmu04666	mmu:17357
mmu04666	mmu:17909
mmu04666	mmu:17969
mmu04666	mmu:18479
mmu04666	mmu:18706
mmu04666	mmu:18707
mmu04666	mmu:18708
mmu04666	mmu:18709
mmu04666	mmu:18710
mmu04666	mmu:18717
mmu04666	mmu:18719
mmu04666	mmu:18720
mmu04666	mmu:18750
mmu04666	mmu:18751
mmu04666	mmu:18752
mmu04666	mmu:18753
mmu04666	mmu:18754
mmu04666	mmu:18783
mmu04666	mmu:18803
mmu04666	mmu:18805
mmu04666	mmu:18806
mmu04666	mmu:19012
mmu04666	mmu:19264
mmu04666	mmu:19353
mmu04666	mmu:19354
mmu04666	mmu:20259
mmu04666	mmu:20698
mmu04666	mmu:20963
mmu04666	mmu:211429
mmu04666	mmu:211914
mmu04666	mmu:218038
mmu04666	mmu:22323
mmu04666	mmu:22324
mmu04666	mmu:22325
mmu04666	mmu:22376
mmu04666	mmu:227753
mmu04666	mmu:230837
mmu04666	mmu:232889
mmu04666	mmu:234779
mmu04666	mmu:23797
mmu04666	mmu:242687
mmu04666	mmu:242894
mmu04666	mmu:245880
mmu04666	mmu:246256
mmu04666	mmu:26395
mmu04666	mmu:26413
mmu04666	mmu:26417
mmu04666	mmu:271844
mmu04666	mmu:30948
mmu04666	mmu:329502
mmu04666	mmu:330662
mmu04666	mmu:434782
mmu04666	mmu:50784
mmu04666	mmu:53357
mmu04666	mmu:56378
mmu04666	mmu:56443
mmu04666	mmu:56632
mmu04666	mmu:57257
mmu04666	mmu:58988
mmu04666	mmu:66713
mmu04666	mmu:67771
mmu04666	mmu:67916
mmu04666	mmu:68089
mmu04666	mmu:72508
mmu04666	mmu:74117
mmu04666	mmu:74192
mmu04666	mmu:74769
mmu04666	mmu:76709
mmu04666	mmu:78390
mmu04666	mmu:83767
mmu04668	mmu:11491
mmu04668	mmu:11651
mmu04668	mmu:11652
mmu04668	mmu:11796
mmu04668	mmu:11797
mmu04668	mmu:11798
mmu04668	mmu:11909
mmu04668	mmu:11911
mmu04668	mmu:12051
mmu04668	mmu:12367
mmu04668	mmu:12369
mmu04668	mmu:12370
mmu04668	mmu:12608
mmu04668	mmu:12633
mmu04668	mmu:12675
mmu04668	mmu:12702
mmu04668	mmu:12912
mmu04668	mmu:12913
mmu04668	mmu:12915
mmu04668	mmu:12977
mmu04668	mmu:12981
mmu04668	mmu:13614
mmu04668	mmu:13650
mmu04668	mmu:14082
mmu04668	mmu:14102
mmu04668	mmu:14205
mmu04668	mmu:14281
mmu04668	mmu:14825
mmu04668	mmu:15894
mmu04668	mmu:15945
mmu04668	mmu:15953
mmu04668	mmu:15977
mmu04668	mmu:16150
mmu04668	mmu:16151
mmu04668	mmu:16168
mmu04668	mmu:16176
mmu04668	mmu:16182
mmu04668	mmu:16193
mmu04668	mmu:16362
mmu04668	mmu:16396
mmu04668	mmu:16449
mmu04668	mmu:16476
mmu04668	mmu:16477
mmu04668	mmu:16878
mmu04668	mmu:16992
mmu04668	mmu:17387
mmu04668	mmu:17392
mmu04668	mmu:17395
mmu04668	mmu:18033
mmu04668	mmu:18035
mmu04668	mmu:18706
mmu04668	mmu:18707
mmu04668	mmu:18708
mmu04668	mmu:18709
mmu04668	mmu:18710
mmu04668	mmu:19094
mmu04668	mmu:19225
mmu04668	mmu:19697
mmu04668	mmu:19766
mmu04668	mmu:20293
mmu04668	mmu:20296
mmu04668	mmu:20297
mmu04668	mmu:20304
mmu04668	mmu:20310
mmu04668	mmu:20311
mmu04668	mmu:20312
mmu04668	mmu:20339
mmu04668	mmu:208647
mmu04668	mmu:208677
mmu04668	mmu:217344
mmu04668	mmu:21926
mmu04668	mmu:21929
mmu04668	mmu:21937
mmu04668	mmu:21938
mmu04668	mmu:22029
mmu04668	mmu:22030
mmu04668	mmu:22031
mmu04668	mmu:22033
mmu04668	mmu:22329
mmu04668	mmu:22341
mmu04668	mmu:231991
mmu04668	mmu:23797
mmu04668	mmu:257632
mmu04668	mmu:26395
mmu04668	mmu:26397
mmu04668	mmu:26398
mmu04668	mmu:26399
mmu04668	mmu:26400
mmu04668	mmu:26408
mmu04668	mmu:26409
mmu04668	mmu:26410
